Country territory (ISO3),gis_name,name_alt,pcode,adm1_pcode,adm2_pcode,pop_type,loc_subtype,source,longitude_D,latitude_D,footnote,comments,created_user,created_date,type_formula,pop_formula,x,y
Burkina Faso,Piega, ,BFAs004649,20BFA052,20BFA052002,54,40,UNHCR ,0.866667,12.116667, , ,,,Spontaneous Location,IDP,96476.92909999937,1358988.7470000014
Burkina Faso,Ouessa, ,BFAs004581,20BFA057,20BFA057002,54,40,UNHCR ,-2.783333,11.05, , ,,,Spontaneous Location,IDP,-309839.21229999885,1237777.434799999
Burkina Faso,Tita, ,BFAs004534,20BFA050,20BFA050002,54,40,UNHCR ,-2.516667,11.916667, , ,,,Spontaneous Location,IDP,-280154.08889999986,1336226.0390999988
Burkina Faso,Basma, ,BFAs004630,20BFA049,20BFA049003,54,40,UNHCR ,-1.181856,13.718727, , ,,,Spontaneous Location,IDP,-131563.60810000077,1541966.435899999
Burkina Faso,Siguinvousse, ,BFAs004642,20BFA049,20BFA049001,54,40,UNHCR ,-1.511958,13.556667, , ,,,Spontaneous Location,IDP,-168310.3946999982,1523402.6053999998
Burkina Faso,Rouko, ,BFAs004544,20BFA049,20BFA049001,54,40,UNHCR ,-1.635954,13.210308, , ,,,Spontaneous Location,IDP,-182113.5661999993,1483769.7071000002
Burkina Faso,Fererio,,BFAs004226,20BFA056,20BFA056001,52,40,UNHCR ,-0.64339992,14.82554998,,,,,Spontaneous Location,Refugee,-71622.95149999857,1669103.5659000017
Burkina Faso,Nahi, ,BFAs004627,20BFA049,20BFA049003,54,40,UNHCR ,-0.879677,13.702184, , ,,,Spontaneous Location,IDP,-97925.19570000097,1540070.8649000004
Burkina Faso,Kouka, ,BFAs004525,20BFA049,20BFA049001,54,40,UNHCR ,-1.613609,13.434498, , ,,,Spontaneous Location,IDP,-179626.13219999894,1509416.6297000013
Burkina Faso,Site Sambin 3 (Ipala),,BFAs004770,20BFA056,20BFA056003,54,39,CCCM IM,-1.17,13.8513889,,,,,Unplanned Settlement,IDP,-130243.80420000106,1557172.2769000009
Burkina Faso,boula,,BFAs004682,20BFA049,20BFA049002,54,39,CCCM IM,-0.70277778,12.8680556,,,,,Unplanned Settlement,IDP,-78232.86439999938,1444661.9266000018
Burkina Faso,Sollé centre,,BFAs004734,20BFA054,20BFA054001,54,39,CCCM IM,-2.1144035,14.1222381,,,,,Unplanned Settlement,IDP,-235374.3209999986,1588244.3475000001
Burkina Faso,site de l'orphelinat,,BFAs004744,20BFA056,20BFA056001,54,38,CCCM IM,-0.23495112,14.45668863,,,,,Planned Settlement,IDP,-26154.63859999925,1626663.9277000017
Burkina Faso,secteur 5,,BFAs004683,20BFA049,20BFA049002,54,39,CCCM IM,-0.5675,12.6636111,,,,,Unplanned Settlement,IDP,-63173.811000000685,1421326.432500001
Burkina Faso,Bani(Ouro-Tougouribe),,BFAs004756,20BFA056,20BFA056002,54,38,CCCM IM,-0.160221,13.735971,,,,,Planned Settlement,IDP,-17835.7201000005,1543942.4728000015
Burkina Faso,Site peulh,,BFAs004709,20BFA049,20BFA049003,54,38,CCCM IM,-0.93305556,13.83555556,,,,,Planned Settlement,IDP,-103867.26940000057,1555356.9888999984
Burkina Faso,Site de secteur 3 de Djibo.,,BFAs004763,20BFA056,20BFA056003,54,38,CCCM IM,-1.626,14.0868611,,,,,Planned Settlement,IDP,-181005.4919999987,1584183.7826000005
Burkina Faso,Site 2,,BFAs004713,20BFA049,20BFA049003,54,38,CCCM IM,-1.01697222,13.7055556,,,,,Planned Settlement,IDP,-113208.82990000024,1540457.1871000007
Burkina Faso,Site des ressortissants de Sam,,BFAs004678,20BFA049,20BFA049001,54,38,CCCM IM,-1.54773722,13.35272778,,,,,Planned Settlement,IDP,-172293.31940000132,1500059.5117000006
Burkina Faso,Tangporé,,BFAs004726,20BFA049,20BFA049003,54,38,CCCM IM,-1.07222222,12.86472222,,,,,Planned Settlement,IDP,-119359.23180000111,1444281.2996999994
Burkina Faso,Marché,,BFAs004731,20BFA049,20BFA049003,54,39,CCCM IM,-1.28694444,13.515,,,,,Unplanned Settlement,IDP,-143262.00019999966,1518631.7391999997
Burkina Faso,zéguédéguin,,BFAs004700,20BFA049,20BFA049002,54,39,CCCM IM,-0.45240194,12.9664492,,,,,Unplanned Settlement,IDP,-50361.153999999166,1455899.4307000004
Burkina Faso,Site place du marché,,BFAs004666,20BFA049,20BFA049001,54,38,CCCM IM,-1.536727,13.347605,,,,,Planned Settlement,IDP,-171067.66710000113,1499473.4083999991
Burkina Faso,Ouagadougou,,BFAs004519,20BFA013,20BFA013000,54,41,UNHCR ,-1.64149309,12.5132086,,,,,Arrangement (hosted or rental),IDP,-182730.17440000176,1404171.3033999987
Burkina Faso,Ilyala, ,BFAs004573,20BFA049,20BFA049003,54,40,UNHCR ,-1.120211,13.237799, , ,,,Spontaneous Location,IDP,-124701.31810000166,1486913.351399999
Burkina Faso,Sargo, ,BFAs004523,20BFA049,20BFA049001,54,40,UNHCR ,-1.566376,13.324983, , ,,,Spontaneous Location,IDP,-174368.17870000005,1496885.3465000018
Burkina Faso,Kombissiri, ,BFAs004597,20BFA051,20BFA051001,54,40,UNHCR ,-1.3375,12.065556, , ,,,Spontaneous Location,IDP,-148889.8189000003,1353170.0119999982
Burkina Faso,Deou (Oudalan), ,BFAs004625,20BFA056,20BFA056001,54,40,UNHCR,-0.7138,14.5997, , ,,,Spontaneous Location,IDP,-79459.8524999991,1643109.7520999983
Burkina Faso,Tanlalle, ,BFAs004601,20BFA049,20BFA049001,54,40,UNHCR ,-1.710243,13.364288, , ,,,Spontaneous Location,IDP,-190383.379900001,1501382.1765
Burkina Faso,Kelbo,,BFAs004490,20BFA056,20BFA056003,54,40,UNHCR ,-1.161,13.865842,,,,,Spontaneous Location,IDP,-129241.92880000174,1558829.4287
Burkina Faso,Tanlale, ,BFAs004536,20BFA049,20BFA049003,54,40,UNHCR ,-1.48678,13.019968, , ,,,Spontaneous Location,IDP,-165507.5925000012,1462013.6607999988
Burkina Faso,Riziam, ,BFAs004654,20BFA049,20BFA049001,54,40,UNHCR ,-1.583284,13.304418, , ,,,Spontaneous Location,IDP,-176250.3687000014,1494532.8249999993
Burkina Faso,Pouni, ,BFAs004554,20BFA050,20BFA050002,54,40,UNHCR ,-2.55,11.966667, , ,,,Spontaneous Location,IDP,-283864.70149999857,1341915.1328000017
Burkina Faso,Gaskinde, ,BFAs004575,20BFA049,20BFA049001,54,40,UNHCR ,-1.546111,13.678056, , ,,,Spontaneous Location,IDP,-172112.28920000046,1537306.4098999985
Burkina Faso,Dedougou, ,BFAs004629,20BFA046,20BFA046004,54,40,UNHCR ,-3.466667,12.466667, , ,,,Spontaneous Location,IDP,-385907.6052000001,1398864.7303999998
Burkina Faso,Barani,,BFAs004505,20BFA046,20BFA046003,55,40,UNHCR ,-3.897,13.189314,,,,,Spontaneous Location,Asylum-seeker,-433812.0555999987,1481369.2446000017
Burkina Faso,Vato, ,BFAs004593,20BFA049,20BFA049001,54,40,UNHCR ,-1.83644,13.448689, , ,,,Spontaneous Location,IDP,-204431.5656999983,1511040.8564000018
Burkina Faso,Kargo,,BFAs004457,20BFA049,20BFA049001,54,40,UNHCR ,-1.519,13.495481,,,,,Spontaneous Location,IDP,-169094.30649999902,1516397.1031000018
Burkina Faso,Tioyo, ,BFAs004595,20BFA057,20BFA057001,54,40,UNHCR ,-3.233333,10.65, , ,,,Spontaneous Location,IDP,-359932.98310000077,1192439.0430999994
Burkina Faso,Zinibeogo,,BFAs004516,20BFA049,20BFA049003,54,40,UNHCR ,-0.743,13.767686,,,,,Spontaneous Location,IDP,-82710.38170000166,1547577.1607000008
Burkina Faso,Ankouma, ,BFAs004644,20BFA049,20BFA049003,54,40,UNHCR ,-0.754417,13.739109, , ,,,Spontaneous Location,IDP,-83981.316300001,1544302.0804000013
Burkina Faso,Gountouré-Gnégné,,BFAs004227,20BFA056,20BFA056001,52,40,UNHCR ,-0.9881172,14.79265516,,,,,Spontaneous Location,Refugee,-109996.7034999989,1665315.9158000015
Burkina Faso,Leo, ,BFAs004608,20BFA050,20BFA050003,54,40,UNHCR ,-2.1,11.1, , ,,,Spontaneous Location,IDP,-233770.93070000038,1243449.0340999998
Burkina Faso,Banh centre,,BFAs004453,20BFA054,20BFA054001,54,40,UNHCR ,-2.447,14.078948,,,,,Spontaneous Location,IDP,-272398.79399999976,1583275.6048000008
Burkina Faso,Thiou,,BFAs004463,20BFA054,20BFA054003,54,40,UNHCR ,-2.656,13.8,,,,,Spontaneous Location,IDP,-295664.56749999896,1551281.003899999
Burkina Faso,nagbingou 2,,BFAs004692,20BFA049,20BFA049002,54,39,CCCM IM,-0.49805556,13.6344444,,,,,Unplanned Settlement,IDP,-55443.29089999944,1532310.3484000005
Burkina Faso,Site de IRA,,BFAs004743,20BFA054,20BFA054003,54,38,CCCM IM,-2.39525573,13.5646841,,,,,Planned Settlement,IDP,-266638.6484999992,1524320.6583999991
Burkina Faso,Natenga,,BFAs004729,20BFA049,20BFA049003,54,39,CCCM IM,-1.29111111,13.5125,,,,,Unplanned Settlement,IDP,-143725.83139999956,1518345.515999999
Burkina Faso,natenga,,BFAs004687,20BFA049,20BFA049002,54,39,CCCM IM,-0.64944444,13.6133333,,,,,Unplanned Settlement,IDP,-72295.8247999996,1529892.2327000014
Burkina Faso,Grand site_  Bloc A et Bloc B,,BFAs004748,20BFA056,20BFA056001,54,38,CCCM IM,-0.20573742,14.44624637,,,,,Planned Settlement,IDP,-22902.584600001574,1625463.5190999992
Burkina Faso,site du campement,,BFAs004745,20BFA056,20BFA056001,54,38,CCCM IM,-0.22826781,14.44293334,,,,,Planned Settlement,IDP,-25410.655900001526,1625082.6754
Burkina Faso,Site 4,,BFAs004704,20BFA049,20BFA049003,54,38,CCCM IM,-1.04818,13.4276141,,,,,Planned Settlement,IDP,-116682.86389999837,1508628.7696000002
Burkina Faso,kankienga,,BFAs004694,20BFA049,20BFA049002,54,39,CCCM IM,-0.44722222,13.5338889,,,,,Unplanned Settlement,IDP,-49784.550000000745,1520794.4123000018
Burkina Faso,"Site ""Ouroyaghabè""",,BFAs004775,20BFA056,20BFA056004,54,38,CCCM IM,0.2460211,13.4543645,,,,,Planned Settlement,IDP,27386.94359999895,1511690.4710000008
Burkina Faso,Raminsé,,BFAs004741,20BFA054,20BFA054003,54,39,CCCM IM,-1.99689035,13.34516678,,,,,Unplanned Settlement,IDP,-222292.81689999998,1499194.4530999996
Burkina Faso,Ecole A,,BFAs004749,20BFA056,20BFA056001,54,37,CCCM IM,-0.72222,14.60598,,,,,Centre,IDP,-80397.16259999946,1643832.1752000004
Burkina Faso,Toesse, ,BFAs004621,20BFA049,20BFA049001,54,40,UNHCR ,-1.653495,13.556036, , ,,,Spontaneous Location,IDP,-184066.22140000015,1523330.3497000001
Burkina Faso,Tanpelga, ,BFAs004576,20BFA049,20BFA049001,54,40,UNHCR ,-1.513803,13.474303, , ,,,Spontaneous Location,IDP,-168515.77910000086,1513972.742800001
Burkina Faso,Faka Bouli,,BFAs004460,20BFA049,20BFA049003,54,40,UNHCR ,-0.829,13.509289,,,,,Spontaneous Location,IDP,-92283.85790000111,1517977.8953999989
Burkina Faso,Kain,,BFAs004502,20BFA054,20BFA054003,55,40,UNHCR ,-2.761426,14.048,,,,,Spontaneous Location,Asylum-seeker,-307400.53620000184,1579724.0384999998
Burkina Faso,Sarkounda, ,BFAs004663,20BFA049,20BFA049001,54,40,UNHCR ,-1.798932,13.311861, , ,,,Spontaneous Location,IDP,-200256.19420000166,1495384.2397000007
Burkina Faso,Kayan, ,BFAs004620,20BFA053,20BFA053002,54,40,UNHCR ,-4.737854,11.8297, , ,,,Spontaneous Location,IDP,-527415.4946999997,1326333.2639000006
Burkina Faso,Rafnamane,,BFAs004480,20BFA056,20BFA056001,52,40,UNHCR ,-0.38693972,14.99056,,,,,Spontaneous Location,Refugee,-43073.93279999867,1688112.237399999
Burkina Faso,Nagbingou,,BFAs004509,20BFA049,20BFA049002,54,40,UNHCR ,-0.467,13.552136,,,,,Spontaneous Location,IDP,-51986.20219999924,1522883.765900001
Burkina Faso,Batie, ,BFAs004611,20BFA057,20BFA057003,54,40,UNHCR ,-2.916667,9.883333, , ,,,Spontaneous Location,IDP,-324681.88529999927,1105704.6713999994
Burkina Faso,Toéni,,BFAs004504,20BFA046,20BFA046006,55,40,UNHCR ,-3.201027,13.377964,,,,,Spontaneous Location,Asylum-seeker,-356336.695700001,1502947.0001999997
Burkina Faso,Seguenega, ,BFAs004655,20BFA054,20BFA054003,54,40,UNHCR ,-1.966944,13.441667, , ,,,Spontaneous Location,IDP,-218959.20450000092,1510237.1433999985
Burkina Faso,Oupenchyanmbongou, ,BFAs004610,20BFA052,20BFA052002,54,40,UNHCR ,0.8,12.016667, , ,,,Spontaneous Location,IDP,89055.59259999916,1347605.2789000012
Burkina Faso,Tibou, ,BFAs004647,20BFA054,20BFA054001,54,40,UNHCR ,-2.1666,14.0982, , ,,,Spontaneous Location,IDP,-241184.8088000007,1585485.1906999983
Burkina Faso,Gorgadji,,BFAs004451,20BFA056,20BFA056002,54,40,UNHCR ,-0.521,14.029235,,,,,Spontaneous Location,IDP,-57997.454700000584,1577570.8167999983
Burkina Faso,Ibi, ,BFAs004549,20BFA049,20BFA049001,54,40,UNHCR ,-1.764092,13.481778, , ,,,Spontaneous Location,IDP,-196377.8231999986,1514828.4219999984
Burkina Faso,Tikaré,,BFAs004508,20BFA049,20BFA049001,54,40,UNHCR ,-1.726,13.291389,,,,,Spontaneous Location,IDP,-192137.44110000134,1493042.4831999987
Burkina Faso,Banh centre,,BFAs004507,20BFA054,20BFA054001,55,40,UNHCR ,-2.44709,14.079,,,,,Spontaneous Location,Asylum-seeker,-272408.81269999966,1583281.5727000013
Burkina Faso,Loulouka, ,BFAs004650,20BFA049,20BFA049001,54,40,UNHCR ,-1.54767,13.351748, , ,,,Spontaneous Location,IDP,-172285.83630000055,1499947.4131999984
Burkina Faso,Sideradougou, ,BFAs004652,20BFA047,20BFA047001,54,40,UNHCR ,-4.25,10.666667, , ,,,Spontaneous Location,IDP,-473107.8359000012,1194326.9765000008
Burkina Faso,Zeguedeguin, ,BFAs004590,20BFA049,20BFA049002,54,40,UNHCR ,-0.455278,12.957222, , ,,,Spontaneous Location,IDP,-50681.31509999931,1454845.4065999985
Burkina Faso,Hameaux Dablo, ,BFAs004645,20BFA049,20BFA049003,54,40,UNHCR ,-1.220943,13.684305, , ,,,Spontaneous Location,IDP,-135914.75299999863,1538022.359099999
Burkina Faso,Poura,,BFAs004513,20BFA046,20BFA046001,54,40,UNHCR ,-2.75,11.616667,,,,,Spontaneous Location,IDP,-306128.59970000014,1302113.3121999986
Burkina Faso,Napalgue, ,BFAs004633,20BFA049,20BFA049001,54,40,UNHCR ,-1.773867,13.428236, , ,,,Spontaneous Location,IDP,-197465.9712000005,1508699.9448999986
Burkina Faso,Lebra, ,BFAs004582,20BFA049,20BFA049003,54,40,UNHCR ,-0.963204,13.037799, , ,,,Spontaneous Location,IDP,-107223.378800001,1464051.0480000004
Burkina Faso,Tougouri,,BFAs004461,20BFA049,20BFA049002,54,40,UNHCR ,-0.5225,13.316,,,,,Spontaneous Location,IDP,-58164.433899998665,1495857.7166999988
Burkina Faso,Site Kouimkouli,,BFAs004722,20BFA049,20BFA049003,54,38,CCCM IM,-1.0615632,13.072139,,,,,Planned Settlement,IDP,-118172.67489999905,1467975.1834000014
Burkina Faso,Bisnogho,,BFAs004710,20BFA049,20BFA049003,54,38,CCCM IM,-1.08494167,13.0312417,,,,,Planned Settlement,IDP,-120775.1539000012,1463301.7875999995
Burkina Faso,Mini Site (secteur 5),,BFAs004764,20BFA056,20BFA056003,54,38,CCCM IM,-1.6345,14.1137778,,,,,Planned Settlement,IDP,-181951.7076999992,1587273.2186999992
Burkina Faso,Yassou,,BFAs004696,20BFA049,20BFA049002,54,39,CCCM IM,-0.26,13.6013889,,,,,Unplanned Settlement,IDP,-28943.06760000065,1528524.1882000007
Burkina Faso,AK,,BFAs004735,20BFA054,20BFA054001,54,39,CCCM IM,-2.07880335,13.75683395,,,,,Unplanned Settlement,IDP,-231411.33029999956,1546333.4096000008
Burkina Faso,Bani(Gourangou),,BFAs004757,20BFA056,20BFA056002,54,38,CCCM IM,-0.145299,13.719277,,,,,Planned Settlement,IDP,-16174.610700000077,1542029.4596000016
Burkina Faso,Stade Arba Diallo,,BFAs004755,20BFA056,20BFA056002,54,38,CCCM IM,-0.023063,13.99889,,,,,Planned Settlement,IDP,-2567.361400000751,1574089.2010999992
Burkina Faso,Kamtenga, ,BFAs004605,20BFA049,20BFA049001,54,40,UNHCR ,-1.830903,13.354811, , ,,,Spontaneous Location,IDP,-203815.1897,1500297.8592000008
Burkina Faso,Kouloueogo, ,BFAs004578,20BFA049,20BFA049001,54,40,UNHCR ,-1.78843,13.630323, , ,,,Spontaneous Location,IDP,-199087.11690000072,1531838.2564999983
Burkina Faso,Bouroum,,BFAs004512,20BFA049,20BFA049002,54,40,UNHCR ,-0.649,13.610329,,,,,Spontaneous Location,IDP,-72246.34950000048,1529548.1305
Burkina Faso,Toulfé,,BFAs004455,20BFA054,20BFA054001,54,40,UNHCR ,-2.108198,14.078926,,,,,Spontaneous Location,IDP,-234683.52789999917,1583273.0799000002
Burkina Faso,Koumbri, ,BFAs004613,20BFA054,20BFA054003,54,40,UNHCR ,-2.417185,13.847799, , ,,,Spontaneous Location,IDP,-269079.8033999987,1556760.6849999987
Burkina Faso,Legoure, ,BFAs004559,20BFA049,20BFA049003,54,40,UNHCR ,-1.210065,13.182168, , ,,,Spontaneous Location,IDP,-134703.81960000098,1480552.2151999995
Burkina Faso,Kain,,BFAs004456,20BFA054,20BFA054003,54,40,UNHCR ,-2.761,14.047502,,,,,Spontaneous Location,IDP,-307353.11410000175,1579666.8922999986
Burkina Faso,Segué, ,BFAs004594,20BFA054,20BFA054001,54,40,UNHCR ,-2.290963,14.117785, , ,,,Spontaneous Location,IDP,-255028.83460000157,1587733.186900001
Burkina Faso,Fada-Ngourma,,BFAs004501,20BFA052,20BFA052002,54,40,UNHCR ,0.358,12.062222,,,,,Spontaneous Location,IDP,39852.377700001,1352790.4912
Burkina Faso,Nassoumbou,,BFAs004489,20BFA056,20BFA056003,54,40,UNHCR ,-1.5516,14.408,,,,,Spontaneous Location,IDP,-172723.32189999893,1621067.3200999983
Burkina Faso,Zano, ,BFAs004618,20BFA049,20BFA049001,54,40,UNHCR ,-1.698301,13.343544, , ,,,Spontaneous Location,IDP,-189054.00250000134,1499008.793299999
Burkina Faso,Dablo,,BFAs004496,20BFA049,20BFA049003,54,40,UNHCR ,-1.182,13.718727,,,,,Spontaneous Location,IDP,-131579.63809999824,1541966.435899999
Burkina Faso,Tieforo, ,BFAs004564,20BFA047,20BFA047001,54,40,UNHCR ,-4.55,10.633333, , ,,,Spontaneous Location,IDP,-506503.6831,1190551.2129000016
Burkina Faso,Noaka, ,BFAs004546,20BFA049,20BFA049003,54,40,UNHCR ,-0.945049,13.190663, , ,,,Spontaneous Location,IDP,-105202.37350000069,1481523.4836999997
Burkina Faso,Dondole, ,BFAs004660,20BFA049,20BFA049003,54,40,UNHCR ,-1.017299,13.081098, , ,,,Spontaneous Location,IDP,-113245.20670000091,1468999.0450999998
Burkina Faso,Namissiguima,,BFAs004498,20BFA049,20BFA049003,54,40,UNHCR ,-1.288,13.515556,,,,,Spontaneous Location,IDP,-143379.50409999862,1518695.3955999985
Burkina Faso,Matiacoali,,BFAs004520,20BFA052,20BFA052002,54,40,UNHCR ,1.033,12.354807,,,,,Spontaneous Location,IDP,114993.03400000185,1386114.5848000012
Burkina Faso,Bou, ,BFAs004614,20BFA049,20BFA049003,54,40,UNHCR ,-0.814677,13.689644, , ,,,Spontaneous Location,IDP,-90689.42880000174,1538634.0645000003
Burkina Faso,Touaeguen, ,BFAs004570,20BFA049,20BFA049003,54,40,UNHCR ,-0.904033,13.086832, , ,,,Spontaneous Location,IDP,-100636.49320000038,1469654.3636000007
Burkina Faso,Site 1,,BFAs004752,20BFA056,20BFA056002,54,38,CCCM IM,-0.06689722,14.0405,,,,,Planned Settlement,IDP,-7446.964699998498,1578863.4171000011
Burkina Faso,Site 5,,BFAs004705,20BFA049,20BFA049003,54,38,CCCM IM,-1.064538,13.4186759,,,,,Planned Settlement,IDP,-118503.82809999958,1507605.8291999996
Burkina Faso,Derrière Maison de la femme,,BFAs004720,20BFA049,20BFA049003,54,38,CCCM IM,-1.09972222,13.085,,,,,Planned Settlement,IDP,-122420.51779999956,1469444.9891000018
Burkina Faso,site de la mosquée,,BFAs004746,20BFA056,20BFA056001,54,39,CCCM IM,-0.21570945,14.43396043,,,,,Unplanned Settlement,IDP,-24012.666400000453,1624051.2386999987
Burkina Faso,Site Sambin 2,,BFAs004769,20BFA056,20BFA056003,54,39,CCCM IM,-1.16499972,13.8519444,,,,,Unplanned Settlement,IDP,-129687.17579999939,1557235.9670000002
Burkina Faso,bougou,,BFAs004693,20BFA049,20BFA049002,54,39,CCCM IM,-0.51527778,13.635,,,,,Unplanned Settlement,IDP,-57360.4598999992,1532373.9910999984
Burkina Faso,bangrin,,BFAs004688,20BFA049,20BFA049002,54,39,CCCM IM,-0.65944444,13.6155556,,,,,Unplanned Settlement,IDP,-73409.0196999982,1530146.7701000012
Burkina Faso,"Loulouka 3 - Baobab ""Bois sacré""",,BFAs004669,20BFA049,20BFA049001,54,38,CCCM IM,-1.5465275,13.3456944,,,,,Planned Settlement,IDP,-172158.6537999995,1499254.8176000006
